session_id,fan_id,match_id,session_seconds,pages_viewed,device,converted_to_purchase,timestamp
S004278,F00006,M042,756,"live_scores, ticket_checkout",desktop,False,2026-06-30
S004279,F00190,M047,216,"team_profile, fan_zone",desktop,False,2026-06-30
S004280,F03957,M011,161,"ticket_checkout, account, fan_zone, highlights",mobile,False,2026-06-13
S004281,F05811,M016,50,"highlights, match_schedule, ticket_checkout, live_scores",mobile,False,2026-06-09
S004282,F02721,M031,93,home,desktop,False,2026-06-26
S004283,F05908,M006,45,"match_schedule, highlights, merch_store, live_scores, fan_zone",desktop,True,2026-06-11
S004284,F00541,M042,551,"team_profile, highlights",mobile,False,2026-07-01
S004285,F04495,M008,31,"merch_store, account",mobile,False,2026-06-09
S004286,F02906,M004,56,"merch_store, fan_zone, live_scores, match_schedule",desktop,True,2026-06-12
S004287,F01738,M017,60,"live_scores, home, fan_zone, highlights, ticket_checkout",mobile,False,2026-06-16
S004288,F03403,M037,67,highlights,mobile,True,2026-06-24
S004289,F00127,M010,147,"merch_store, ticket_checkout",mobile,False,2026-06-08
S004290,F00535,M001,201,"account, merch_store, live_scores, fan_zone",mobile,False,2026-06-04
S004291,F03337,M038,84,"fan_zone, team_profile, live_scores, ticket_checkout",desktop,False,2026-06-25
S004292,F05982,M008,61,account,desktop,True,2026-06-14
S004293,F01717,M024,166,"home, live_scores, match_schedule, ticket_checkout",desktop,False,2026-06-18
S004294,F01050,M043,326,"match_schedule, fan_zone, live_scores, team_profile, merch_store",mobile,False,2026-07-05
S004295,F03203,M033,183,"match_schedule, merch_store",mobile,False,2026-06-30
S004296,F05442,M021,468,"match_schedule, highlights, live_scores, ticket_checkout, team_profile",desktop,False,2026-06-15
S004297,F00236,M036,228,team_profile,mobile,False,2026-06-28
S004298,F01772,M005,457,"ticket_checkout, team_profile, match_schedule, live_scores",desktop,False,2026-06-15
S004299,F05989,M022,292,fan_zone,tablet,False,2026-06-13
S004300,F04593,M026,214,"team_profile, merch_store, ticket_checkout",mobile,False,2026-06-16
S004301,F03234,M043,38,fan_zone,mobile,False,2026-07-05
S004302,F05874,M006,93,home,desktop,False,2026-06-15
S004303,F04840,M028,295,"merch_store, highlights, team_profile, ticket_checkout, home",mobile,False,2026-06-28
S004304,F03544,M042,122,"live_scores, ticket_checkout, fan_zone, match_schedule, account",mobile,False,2026-06-30
S004305,F00789,M045,79,"highlights, team_profile",desktop,False,2026-07-02
S004306,F04435,M001,27,"highlights, match_schedule, ticket_checkout",desktop,False,2026-06-11
S004307,F01143,M047,162,"highlights, live_scores, merch_store, home, fan_zone",mobile,False,2026-07-04
S004308,F05291,M034,50,"team_profile, match_schedule, live_scores",mobile,False,2026-06-25
S004309,F03360,M016,304,"match_schedule, home, account, merch_store",mobile,False,2026-06-13
S004310,F04906,M028,135,account,mobile,False,2026-06-18
S004311,F04116,M034,119,"team_profile, ticket_checkout",desktop,False,2026-06-28
S004312,F05959,M025,89,"live_scores, fan_zone",mobile,False,2026-06-25
S004313,F02123,M011,31,live_scores,mobile,False,2026-06-08
S004314,F00079,M014,227,merch_store,mobile,False,2026-06-17
S004315,F05788,M018,147,"merch_store, fan_zone, match_schedule, account, ticket_checkout",mobile,False,2026-06-13
S004316,F04315,M014,86,"match_schedule, live_scores, team_profile, account, highlights",tablet,False,2026-06-16
S004317,F03503,M044,35,"live_scores, match_schedule, account, fan_zone, highlights",tablet,False,2026-06-30
S004318,F01496,M023,60,fan_zone,mobile,False,2026-06-17
S004319,F00709,M013,92,"team_profile, account",desktop,False,2026-06-10
S004320,F00546,M034,502,team_profile,mobile,False,2026-06-28
S004321,F02060,M037,115,"merch_store, highlights, match_schedule",desktop,False,2026-06-20
S004322,F00017,M030,91,"fan_zone, home, ticket_checkout, match_schedule",mobile,False,2026-06-29
S004323,F03450,M020,180,"account, merch_store, team_profile",mobile,False,2026-06-14
S004324,F05257,M020,301,"live_scores, home, highlights, match_schedule",desktop,True,2026-06-17
S004325,F03253,M030,131,"merch_store, home, live_scores, account",mobile,False,2026-06-29
S004326,F04439,M011,48,"highlights, team_profile, merch_store, fan_zone, live_scores",desktop,False,2026-06-20
S004327,F01787,M010,19,"account, live_scores, ticket_checkout, fan_zone",mobile,False,2026-06-08
S004328,F03216,M038,79,"home, live_scores",mobile,False,2026-07-01
S004329,F00203,M042,273,"team_profile, fan_zone, account, match_schedule, live_scores",mobile,True,2026-07-05
S004330,F04591,M010,12,"account, merch_store, ticket_checkout",desktop,False,2026-06-10
S004331,F02192,M028,205,"highlights, account, live_scores",mobile,False,2026-06-16
S004332,F01396,M010,48,"match_schedule, live_scores, home, highlights",mobile,False,2026-06-18
S004333,F00684,M011,170,"match_schedule, live_scores, highlights, ticket_checkout",mobile,True,2026-06-10
S004334,F01959,M046,150,"live_scores, highlights",desktop,False,2026-07-07
S004335,F05701,M039,160,highlights,tablet,False,2026-06-24
S004336,F01251,M006,67,ticket_checkout,desktop,False,2026-06-09
S004337,F04211,M018,31,"home, highlights, live_scores",mobile,False,2026-06-20
S004338,F03256,M010,24,merch_store,mobile,True,2026-06-17
S004339,F03965,M036,588,"match_schedule, account, live_scores",desktop,False,2026-06-21
S004340,F00997,M021,25,"merch_store, account, highlights",desktop,False,2026-06-18
S004341,F03501,M030,262,"live_scores, fan_zone, home, highlights, ticket_checkout",mobile,False,2026-06-26
S004342,F02292,M015,5,"live_scores, ticket_checkout",desktop,False,2026-06-16
S004343,F02076,M008,468,"fan_zone, ticket_checkout, match_schedule, highlights, live_scores",mobile,False,2026-06-14
S004344,F04526,M028,297,"merch_store, home",mobile,False,2026-06-27
S004345,F02559,M041,10,"highlights, merch_store, team_profile, home",mobile,False,2026-06-30
S004346,F01291,M038,106,"match_schedule, highlights, fan_zone, home, live_scores",mobile,True,2026-06-28
S004347,F02013,M047,68,"merch_store, account",desktop,False,2026-07-05
S004348,F03919,M021,734,"highlights, live_scores, team_profile",desktop,False,2026-06-24
S004349,F03369,M006,125,"ticket_checkout, live_scores, highlights, fan_zone",mobile,False,2026-06-06
S004350,F00844,M026,402,"live_scores, ticket_checkout, highlights",desktop,False,2026-06-18
S004351,F04720,M004,87,"highlights, merch_store, team_profile, live_scores, home",tablet,False,2026-06-11
S004352,F01965,M042,191,"ticket_checkout, merch_store",mobile,False,2026-06-22
S004353,F05560,M020,202,account,mobile,False,2026-06-24
S004354,F01669,M027,121,"fan_zone, highlights, account",desktop,False,2026-06-21
S004355,F02363,M046,199,"ticket_checkout, match_schedule",mobile,False,2026-06-27
S004356,F03991,M037,511,"ticket_checkout, home, highlights",mobile,False,2026-07-01
S004357,F03253,M016,486,match_schedule,mobile,False,2026-06-17
S004358,F02867,M005,66,"live_scores, account, fan_zone, team_profile, highlights",mobile,False,2026-06-13
S004359,F03328,M022,156,"home, live_scores, fan_zone, team_profile",mobile,False,2026-06-18
S004360,F03841,M026,75,"team_profile, home",desktop,False,2026-06-20
S004361,F03598,M027,217,"fan_zone, ticket_checkout, home, account, live_scores",mobile,False,2026-06-26
S004362,F02297,M010,39,"team_profile, ticket_checkout, fan_zone, account, highlights",desktop,False,2026-06-08
S004363,F01070,M024,201,"home, match_schedule, fan_zone",mobile,False,2026-06-25
S004364,F02459,M043,101,"home, account, ticket_checkout",desktop,False,2026-06-30
S004365,F03926,M015,48,"ticket_checkout, account, merch_store, highlights, live_scores",desktop,False,2026-06-12
S004366,F05224,M046,258,"fan_zone, merch_store, home, highlights, account",tablet,False,2026-07-07
S004367,F05276,M010,23,"team_profile, account, ticket_checkout",desktop,False,2026-06-10
S004368,F01818,M004,386,home,desktop,False,2026-06-08
S004369,F05249,M026,47,"home, team_profile",tablet,False,2026-06-26
S004370,F01230,M009,57,match_schedule,tablet,False,2026-06-17
S004371,F04637,M013,375,"fan_zone, merch_store, ticket_checkout",mobile,False,2026-06-11
S004372,F02276,M011,16,"match_schedule, highlights, account, team_profile",desktop,False,2026-06-20
S004373,F05797,M035,74,"fan_zone, team_profile",mobile,False,2026-07-01
S004374,F01693,M010,126,"home, match_schedule, merch_store, live_scores, highlights",mobile,False,2026-06-12
S004375,F01621,M030,192,ticket_checkout,mobile,False,2026-06-26
S004376,F00245,M005,191,"highlights, fan_zone, live_scores, match_schedule, home",desktop,False,2026-06-05
S004377,F03385,M039,150,"account, live_scores, ticket_checkout, fan_zone, match_schedule",mobile,False,2026-06-26
S004378,F03803,M043,9,"team_profile, merch_store",tablet,False,2026-06-25
S004379,F04326,M027,507,"live_scores, merch_store, match_schedule",mobile,False,2026-06-25
S004380,F01011,M003,355,"ticket_checkout, match_schedule, merch_store, live_scores, account",mobile,True,2026-06-05
S004381,F03565,M024,85,"ticket_checkout, account, merch_store",desktop,False,2026-06-21
S004382,F02114,M010,84,"home, match_schedule",mobile,False,2026-06-12
S004383,F03110,M012,470,"live_scores, merch_store",mobile,False,2026-06-18
S004384,F03954,M012,97,"account, home",mobile,False,2026-06-16
S004385,F00295,M046,224,"fan_zone, team_profile",mobile,False,2026-07-06
S004386,F02671,M046,383,"home, live_scores, match_schedule, fan_zone",desktop,False,2026-06-29
S004387,F02234,M045,306,"ticket_checkout, team_profile, merch_store, account, highlights",mobile,False,2026-06-28
S004388,F01162,M029,171,"live_scores, match_schedule",mobile,False,2026-06-19
S004389,F05803,M041,5,"merch_store, account",mobile,False,2026-06-29
S004390,F03671,M039,6,"highlights, ticket_checkout, merch_store",mobile,False,2026-07-01
S004391,F03494,M010,165,"match_schedule, fan_zone, merch_store, ticket_checkout",mobile,False,2026-06-06
S004392,F03785,M024,52,fan_zone,mobile,False,2026-06-23
S004393,F04254,M016,128,"live_scores, fan_zone, home, team_profile, ticket_checkout",mobile,False,2026-06-16
S004394,F04431,M011,453,"live_scores, home, ticket_checkout",mobile,False,2026-06-14
S004395,F05904,M044,381,account,tablet,False,2026-06-29
S004396,F02403,M026,309,"home, fan_zone, merch_store, team_profile, highlights",mobile,False,2026-06-20
S004397,F05901,M018,224,highlights,mobile,False,2026-06-13
S004398,F00614,M020,198,"team_profile, fan_zone",mobile,False,2026-06-23
S004399,F02047,M005,255,"merch_store, team_profile",mobile,False,2026-06-14
S004400,F02804,M034,77,"match_schedule, live_scores, ticket_checkout, fan_zone, merch_store",mobile,False,2026-06-29
S004401,F05414,M042,549,"team_profile, match_schedule",mobile,False,2026-06-26
S004402,F01242,M032,29,"match_schedule, highlights, account, team_profile, home",mobile,False,2026-06-25
S004403,F00196,M020,152,"match_schedule, merch_store, fan_zone, live_scores, ticket_checkout",mobile,False,2026-06-11
S004404,F02646,M046,119,highlights,desktop,False,2026-07-04
S004405,F02179,M044,286,"account, merch_store, fan_zone, ticket_checkout",mobile,False,2026-06-27
S004406,F00670,M017,117,"team_profile, home, match_schedule, account, fan_zone",mobile,False,2026-06-15
S004407,F03157,M002,174,live_scores,desktop,False,2026-06-11
S004408,F03219,M024,111,"merch_store, ticket_checkout, highlights",mobile,False,2026-06-20
S004409,F01284,M016,120,"fan_zone, home",mobile,False,2026-06-18
S004410,F00908,M028,283,"merch_store, fan_zone, home",mobile,False,2026-06-19
S004411,F02163,M011,229,"ticket_checkout, team_profile, live_scores, merch_store",mobile,False,2026-06-09
S004412,F02575,M032,75,highlights,mobile,False,2026-06-19
S004413,F02536,M031,117,"merch_store, live_scores, home, fan_zone",mobile,False,2026-06-26
S004414,F04522,M038,104,"match_schedule, live_scores, merch_store, highlights, team_profile",tablet,False,2026-06-21
S004415,F03721,M019,49,"merch_store, live_scores, ticket_checkout",mobile,False,2026-06-20
S004416,F02112,M045,47,"merch_store, live_scores, team_profile",mobile,True,2026-07-06
S004417,F01172,M031,72,"fan_zone, ticket_checkout, match_schedule",desktop,False,2026-06-28
S004418,F04340,M007,98,"merch_store, ticket_checkout, fan_zone",mobile,False,2026-06-10
S004419,F01491,M029,425,"team_profile, home, fan_zone",desktop,False,2026-06-20
S004420,F05641,M014,401,"ticket_checkout, highlights, merch_store",mobile,False,2026-06-15
S004421,F02635,M006,391,"team_profile, merch_store, highlights",mobile,False,2026-06-06
S004422,F03949,M035,49,"match_schedule, home",mobile,False,2026-06-24
S004423,F01941,M027,60,"match_schedule, live_scores, merch_store, account",mobile,False,2026-06-19
S004424,F02155,M001,176,"highlights, match_schedule, account",mobile,False,2026-06-12
S004425,F02440,M030,15,"account, home",mobile,False,2026-06-20
S004426,F01381,M013,240,account,mobile,False,2026-06-11
S004427,F04138,M013,5,"highlights, home, merch_store",desktop,False,2026-06-13
S004428,F01877,M032,243,"home, match_schedule, team_profile, ticket_checkout, fan_zone",mobile,False,2026-06-28
S004429,F03825,M007,231,"ticket_checkout, account",tablet,False,2026-06-10
S004430,F02208,M009,13,"merch_store, team_profile, ticket_checkout, highlights",mobile,False,2026-06-17
S004431,F02317,M033,327,"match_schedule, live_scores, merch_store, account, home",desktop,False,2026-06-29
S004432,F02298,M031,13,team_profile,mobile,False,2026-06-25
S004433,F02643,M011,25,"team_profile, ticket_checkout",desktop,False,2026-06-17
S004434,F02940,M021,67,"fan_zone, live_scores, home",mobile,False,2026-06-21
S004435,F04494,M042,167,match_schedule,mobile,False,2026-06-29
S004436,F00865,M013,77,"ticket_checkout, highlights, live_scores",mobile,False,2026-06-12
S004437,F05760,M020,55,"match_schedule, merch_store, account, highlights",mobile,False,2026-06-16
S004438,F01005,M028,5,"match_schedule, ticket_checkout, account, highlights",desktop,False,2026-06-18
S004439,F02609,M017,46,"live_scores, account, ticket_checkout",mobile,False,2026-06-18
S004440,F04293,M030,70,"fan_zone, account, highlights, team_profile",mobile,False,2026-06-25
S004441,F04082,M022,15,"merch_store, team_profile, ticket_checkout",mobile,False,2026-06-12
S004442,F03171,M027,15,"highlights, account, live_scores, ticket_checkout, home",mobile,False,2026-06-20
S004443,F04978,M004,5,"merch_store, home",mobile,False,2026-06-08
S004444,F02598,M002,283,"highlights, merch_store, match_schedule, team_profile",desktop,False,2026-06-05
S004445,F03875,M014,191,"match_schedule, home, live_scores, merch_store, fan_zone",mobile,False,2026-06-14
S004446,F05330,M028,108,team_profile,desktop,False,2026-06-28
S004447,F01959,M020,90,match_schedule,mobile,False,2026-06-14
S004448,F04722,M041,260,"match_schedule, account, live_scores, merch_store, fan_zone",mobile,False,2026-06-27
S004449,F05634,M040,7,"match_schedule, live_scores, account",tablet,False,2026-06-30
S004450,F04420,M023,70,match_schedule,desktop,False,2026-06-25
S004451,F01566,M003,28,"live_scores, merch_store",mobile,False,2026-06-13
S004452,F05133,M024,13,"fan_zone, home",mobile,False,2026-06-23
S004453,F02298,M036,144,"fan_zone, team_profile, live_scores, ticket_checkout, match_schedule",desktop,False,2026-06-28
S004454,F01056,M007,48,"fan_zone, account, highlights, merch_store",mobile,False,2026-06-16
S004455,F00607,M019,104,"fan_zone, match_schedule, account",mobile,False,2026-06-23
S004456,F01457,M008,646,"account, home, merch_store, fan_zone, team_profile",desktop,False,2026-06-09
S004457,F02808,M036,173,fan_zone,mobile,False,2026-06-26
S004458,F05178,M015,31,"highlights, fan_zone",mobile,False,2026-06-12
S004459,F02813,M003,51,"ticket_checkout, highlights, account, match_schedule",mobile,False,2026-06-16
S004460,F05480,M024,21,fan_zone,mobile,True,2026-06-17
S004461,F05797,M008,121,"highlights, merch_store, fan_zone, live_scores, ticket_checkout",mobile,False,2026-06-07
S004462,F03039,M038,61,"merch_store, ticket_checkout",mobile,False,2026-06-20
S004463,F05671,M027,285,"live_scores, fan_zone",mobile,False,2026-06-16
S004464,F01897,M031,175,"account, highlights",mobile,False,2026-06-30
S004465,F00594,M035,162,fan_zone,desktop,False,2026-06-24
S004466,F04495,M002,462,"ticket_checkout, account, fan_zone, home, team_profile",mobile,False,2026-06-04
S004467,F05531,M025,223,"merch_store, highlights",desktop,True,2026-06-19
