fan_id,city,favorite_team,age,segment,loyalty_points,sessions,conversion_rate
F01879,Pune,Argentina,23,Casual Followers,48,1.0,0.0
F01880,Delhi,England,22,Dormant / At-Risk,57,1.0,0.0
F01881,Delhi,Italy,19,High Engagers,66,3.0,0.6666666666666666
F01882,Kolkata,Germany,33,Dormant / At-Risk,8,3.0,0.0
F01883,Pune,Portugal,24,Dormant / At-Risk,23,4.0,0.0
F01884,Hyderabad,Argentina,22,Casual Followers,95,3.0,0.0
F01885,Delhi,Brazil,16,Dormant / At-Risk,29,1.0,0.0
F01886,Pune,USA,20,Dormant / At-Risk,45,3.0,0.0
F01887,Delhi,Morocco,53,Dormant / At-Risk,111,3.0,0.0
F01888,Ahmedabad,Netherlands,30,High Engagers,7,4.0,0.5
F01889,Delhi,Argentina,31,Dormant / At-Risk,11,0.0,0.0
F01890,Kolkata,Spain,30,Digital Browsers,25,6.0,0.16666666666666666
F01891,Pune,Italy,16,Digital Browsers,3,5.0,0.0
F01892,Kolkata,Portugal,28,Casual Followers,182,1.0,0.0
F01893,Delhi,Portugal,33,Dormant / At-Risk,21,1.0,0.0
F01894,Delhi,Germany,27,Casual Followers,53,3.0,0.0
F01895,Bengaluru,Mexico,21,Casual Followers,29,3.0,0.0
F01896,Chennai,India,19,Super Fans,343,3.0,0.0
F01897,Hyderabad,France,16,Digital Browsers,2,4.0,0.0
F01898,Bengaluru,Portugal,17,Dormant / At-Risk,10,0.0,0.0
F01899,Hyderabad,USA,34,Digital Browsers,182,4.0,0.0
F01900,Kolkata,Portugal,28,High Engagers,85,4.0,0.25
F01901,Chennai,Croatia,19,Dormant / At-Risk,77,2.0,0.0
F01902,Ahmedabad,Spain,16,Casual Followers,157,2.0,0.0
F01903,Bengaluru,Brazil,39,High Engagers,13,2.0,0.5
F01904,Mumbai,India,16,Dormant / At-Risk,143,2.0,0.0
F01905,Hyderabad,Netherlands,26,Dormant / At-Risk,17,1.0,0.0
F01906,Delhi,Brazil,30,Dormant / At-Risk,4,3.0,0.0
F01907,Mumbai,Spain,45,Digital Browsers,76,4.0,0.0
F01908,Bengaluru,Argentina,22,Dormant / At-Risk,7,3.0,0.0
F01909,Chennai,Japan,31,Dormant / At-Risk,0,3.0,0.0
F01910,Hyderabad,England,16,Casual Followers,15,1.0,0.0
F01911,Chennai,Germany,47,Dormant / At-Risk,65,0.0,0.0
F01912,Chennai,England,21,Dormant / At-Risk,40,3.0,0.0
F01913,Delhi,Brazil,24,Digital Browsers,3,5.0,0.0
F01914,Mumbai,India,29,Digital Browsers,6,4.0,0.0
F01915,Pune,Brazil,37,Digital Browsers,17,5.0,0.2
F01916,Kolkata,Argentina,16,High Engagers,5,2.0,0.5
F01917,Chennai,Croatia,36,Digital Browsers,3,5.0,0.0
F01918,Bengaluru,Spain,33,Digital Browsers,45,5.0,0.0
F01919,Chennai,India,19,Digital Browsers,4,8.0,0.0
F01920,Delhi,Morocco,29,Digital Browsers,4,5.0,0.0
F01921,Pune,Portugal,19,Dormant / At-Risk,51,3.0,0.0
F01922,Chennai,Portugal,27,Digital Browsers,160,7.0,0.0
F01923,Bengaluru,Brazil,26,High Engagers,10,3.0,0.3333333333333333
F01924,Ahmedabad,Spain,35,Dormant / At-Risk,1,3.0,0.0
F01925,Pune,Italy,34,Dormant / At-Risk,39,2.0,0.0
F01926,Pune,France,16,Digital Browsers,22,4.0,0.0
F01927,Bengaluru,France,26,Dormant / At-Risk,211,2.0,0.0
F01928,Bengaluru,England,16,Digital Browsers,44,5.0,0.0
F01929,Pune,France,38,Dormant / At-Risk,43,4.0,0.0
F01930,Delhi,Germany,24,Digital Browsers,25,4.0,0.0
F01931,Bengaluru,England,21,Dormant / At-Risk,3,3.0,0.0
F01932,Kolkata,Netherlands,18,High Engagers,0,2.0,0.5
F01933,Hyderabad,USA,16,Super Fans,338,3.0,0.0
F01934,Kolkata,Argentina,40,Digital Browsers,8,6.0,0.0
F01935,Mumbai,Mexico,36,Digital Browsers,193,4.0,0.0
F01936,Chennai,Croatia,41,High Engagers,30,3.0,0.3333333333333333
F01937,Hyderabad,England,34,Dormant / At-Risk,15,3.0,0.0
F01938,Mumbai,Spain,33,High Engagers,204,5.0,0.4
F01939,Delhi,France,16,Casual Followers,40,4.0,0.0
F01940,Bengaluru,Portugal,30,Dormant / At-Risk,97,0.0,0.0
F01941,Pune,Brazil,16,Digital Browsers,1,9.0,0.0
F01942,Bengaluru,Argentina,37,Digital Browsers,7,5.0,0.0
F01943,Ahmedabad,England,25,Digital Browsers,47,5.0,0.2
F01944,Bengaluru,Croatia,21,Dormant / At-Risk,41,2.0,0.0
F01945,Delhi,Argentina,40,Dormant / At-Risk,113,1.0,0.0
F01946,Chennai,Spain,18,Dormant / At-Risk,2,2.0,0.0
F01947,Delhi,Portugal,27,Digital Browsers,78,6.0,0.0
F01948,Hyderabad,Croatia,26,Casual Followers,1,2.0,0.0
F01949,Chennai,USA,16,Dormant / At-Risk,14,0.0,0.0
F01950,Pune,Brazil,35,Casual Followers,92,1.0,0.0
F01951,Pune,Brazil,27,Super Fans,312,5.0,0.0
F01952,Pune,USA,22,Dormant / At-Risk,176,0.0,0.0
F01953,Mumbai,Argentina,29,Digital Browsers,21,7.0,0.0
F01954,Hyderabad,Japan,19,Dormant / At-Risk,5,1.0,0.0
F01955,Chennai,Portugal,31,Digital Browsers,157,4.0,0.0
F01956,Delhi,Morocco,34,Dormant / At-Risk,128,1.0,0.0
F01957,Pune,Italy,22,Digital Browsers,24,5.0,0.0
F01958,Mumbai,Portugal,25,Casual Followers,20,3.0,0.0
F01959,Ahmedabad,Spain,26,Dormant / At-Risk,15,3.0,0.0
F01960,Mumbai,Spain,16,Dormant / At-Risk,32,3.0,0.0
F01961,Mumbai,Mexico,32,Digital Browsers,26,5.0,0.0
F01962,Mumbai,England,22,Digital Browsers,4,5.0,0.0
F01963,Kolkata,Germany,27,Casual Followers,1,3.0,0.0
F01964,Pune,Japan,44,Dormant / At-Risk,68,3.0,0.0
F01965,Ahmedabad,Argentina,24,Digital Browsers,1,6.0,0.0
F01966,Delhi,Mexico,53,Dormant / At-Risk,51,3.0,0.0
F01967,Delhi,Spain,39,Dormant / At-Risk,125,3.0,0.0
F01968,Bengaluru,Mexico,16,Digital Browsers,4,6.0,0.16666666666666666
F01969,Hyderabad,Croatia,30,Dormant / At-Risk,7,3.0,0.0
F01970,Ahmedabad,Morocco,16,Digital Browsers,14,4.0,0.0
F01971,Bengaluru,USA,37,High Engagers,57,2.0,0.5
F01972,Mumbai,Portugal,31,Digital Browsers,59,5.0,0.0
F01973,Ahmedabad,Mexico,31,Digital Browsers,31,4.0,0.0
F01974,Mumbai,Belgium,38,Dormant / At-Risk,10,1.0,0.0
F01975,Pune,Spain,26,High Engagers,45,4.0,0.25
F01976,Chennai,Netherlands,21,Super Fans,361,2.0,0.0
F01977,Ahmedabad,England,31,Dormant / At-Risk,78,1.0,0.0
F01978,Kolkata,France,30,Digital Browsers,156,4.0,0.0
F01979,Ahmedabad,India,22,Casual Followers,71,3.0,0.0
F01980,Delhi,Spain,23,Dormant / At-Risk,147,2.0,0.0
F01981,Kolkata,Argentina,35,Digital Browsers,24,5.0,0.0
F01982,Kolkata,India,35,Dormant / At-Risk,64,2.0,0.0
F01983,Mumbai,USA,21,Dormant / At-Risk,82,1.0,0.0
F01984,Delhi,Argentina,35,Casual Followers,0,4.0,0.0
F01985,Delhi,USA,35,Digital Browsers,99,7.0,0.14285714285714285
F01986,Hyderabad,France,44,Casual Followers,22,4.0,0.0
F01987,Chennai,Morocco,24,High Engagers,4,4.0,0.25
F01988,Ahmedabad,Spain,36,Casual Followers,75,1.0,0.0
F01989,Delhi,Brazil,41,Super Fans,433,3.0,0.0
F01990,Bengaluru,France,31,Digital Browsers,39,5.0,0.0
F01991,Ahmedabad,England,28,Digital Browsers,20,7.0,0.0
F01992,Chennai,Portugal,22,Digital Browsers,13,4.0,0.0
F01993,Bengaluru,Portugal,16,Digital Browsers,153,4.0,0.0
F01994,Pune,Spain,29,Digital Browsers,33,6.0,0.0
F01995,Mumbai,Germany,25,Super Fans,384,1.0,0.0
F01996,Ahmedabad,Brazil,36,Digital Browsers,5,5.0,0.2
F01997,Pune,Germany,26,High Engagers,12,4.0,0.25
F01998,Bengaluru,Portugal,43,Casual Followers,42,5.0,0.2
F01999,Mumbai,Portugal,41,Dormant / At-Risk,145,3.0,0.0
F02000,Pune,Portugal,16,Casual Followers,34,2.0,0.0
F02001,Mumbai,France,42,Digital Browsers,100,8.0,0.125
F02002,Ahmedabad,Spain,16,Dormant / At-Risk,15,3.0,0.0
F02003,Hyderabad,Croatia,40,Dormant / At-Risk,52,1.0,0.0
F02004,Kolkata,Germany,33,High Engagers,121,4.0,0.25
F02005,Ahmedabad,Brazil,25,Digital Browsers,28,4.0,0.0
F02006,Bengaluru,USA,22,Digital Browsers,23,4.0,0.0
F02007,Mumbai,England,30,Dormant / At-Risk,95,3.0,0.0
F02008,Chennai,Netherlands,16,Dormant / At-Risk,25,2.0,0.0
F02009,Chennai,Portugal,29,Dormant / At-Risk,16,1.0,0.0
F02010,Delhi,Mexico,30,Dormant / At-Risk,34,2.0,0.0
F02011,Bengaluru,Italy,16,Casual Followers,56,2.0,0.0
F02012,Chennai,Japan,30,Dormant / At-Risk,11,3.0,0.0
F02013,Kolkata,Spain,32,Digital Browsers,17,6.0,0.0
F02014,Hyderabad,Mexico,37,Digital Browsers,59,6.0,0.0
F02015,Hyderabad,Netherlands,30,Digital Browsers,159,5.0,0.0
F02016,Ahmedabad,Spain,39,Dormant / At-Risk,4,2.0,0.0
F02017,Mumbai,England,29,Digital Browsers,29,7.0,0.0
F02018,Kolkata,Japan,22,High Engagers,154,2.0,0.5
F02019,Hyderabad,France,29,Digital Browsers,12,6.0,0.0
F02020,Hyderabad,Spain,38,Casual Followers,38,2.0,0.0
F02021,Bengaluru,India,23,Dormant / At-Risk,6,1.0,0.0
F02022,Hyderabad,Japan,27,Dormant / At-Risk,4,2.0,0.0
F02023,Mumbai,England,20,Digital Browsers,25,8.0,0.0
F02024,Hyderabad,Germany,16,Dormant / At-Risk,107,0.0,0.0
F02025,Pune,Argentina,37,Dormant / At-Risk,14,1.0,0.0
F02026,Bengaluru,USA,27,High Engagers,0,2.0,0.5
F02027,Bengaluru,Mexico,32,Dormant / At-Risk,64,0.0,0.0
F02028,Mumbai,England,30,Dormant / At-Risk,86,3.0,0.0
F02029,Chennai,Brazil,25,Dormant / At-Risk,42,0.0,0.0
F02030,Hyderabad,Italy,27,Dormant / At-Risk,24,3.0,0.0
F02031,Chennai,Argentina,28,Dormant / At-Risk,33,3.0,0.0
F02032,Pune,Brazil,21,Casual Followers,31,2.0,0.0
F02033,Kolkata,India,24,Digital Browsers,2,4.0,0.0
F02034,Pune,Argentina,23,High Engagers,145,1.0,1.0
F02035,Delhi,Germany,40,Digital Browsers,19,5.0,0.2
F02036,Pune,Argentina,23,Digital Browsers,195,6.0,0.16666666666666666
F02037,Chennai,Argentina,35,Dormant / At-Risk,101,1.0,0.0
F02038,Kolkata,India,35,Dormant / At-Risk,55,3.0,0.0
F02039,Ahmedabad,France,31,Dormant / At-Risk,79,1.0,0.0
F02040,Bengaluru,Argentina,17,High Engagers,52,3.0,0.3333333333333333
F02041,Kolkata,Germany,31,Digital Browsers,172,4.0,0.0
F02042,Kolkata,Belgium,35,Dormant / At-Risk,75,0.0,0.0
F02043,Kolkata,Netherlands,34,Digital Browsers,41,5.0,0.2
F02044,Delhi,Belgium,27,Digital Browsers,64,5.0,0.0
F02045,Bengaluru,France,31,Casual Followers,137,2.0,0.0
F02046,Hyderabad,France,22,Casual Followers,9,1.0,0.0
F02047,Kolkata,Mexico,48,Digital Browsers,55,6.0,0.0
F02048,Pune,England,40,Dormant / At-Risk,47,4.0,0.0
F02049,Delhi,Mexico,40,Digital Browsers,9,6.0,0.0
F02050,Hyderabad,France,16,Digital Browsers,67,5.0,0.0
F02051,Delhi,Croatia,35,High Engagers,275,6.0,0.3333333333333333
F02052,Hyderabad,Netherlands,32,Casual Followers,15,4.0,0.0
F02053,Chennai,Germany,16,Digital Browsers,70,4.0,0.0
F02054,Ahmedabad,England,28,Digital Browsers,36,5.0,0.0
F02055,Ahmedabad,Germany,24,Dormant / At-Risk,7,2.0,0.0
F02056,Mumbai,Portugal,25,Super Fans,464,4.0,0.0
F02057,Ahmedabad,Netherlands,37,Digital Browsers,97,5.0,0.0
F02058,Ahmedabad,England,28,High Engagers,18,6.0,0.3333333333333333
F02059,Kolkata,Germany,27,High Engagers,59,2.0,0.5
F02060,Mumbai,France,40,High Engagers,77,3.0,0.3333333333333333
F02061,Kolkata,Spain,28,Casual Followers,51,3.0,0.0
F02062,Pune,Spain,24,Dormant / At-Risk,4,3.0,0.0
F02063,Pune,France,41,Digital Browsers,47,7.0,0.0
F02064,Hyderabad,England,16,Dormant / At-Risk,27,1.0,0.0
F02065,Kolkata,Argentina,16,Casual Followers,8,3.0,0.0
F02066,Kolkata,Brazil,38,Digital Browsers,46,5.0,0.2
F02067,Chennai,Japan,34,Dormant / At-Risk,16,2.0,0.0
F02068,Hyderabad,USA,24,Digital Browsers,49,4.0,0.0
F02069,Pune,USA,37,Casual Followers,2,3.0,0.0
F02070,Delhi,Netherlands,49,High Engagers,15,4.0,0.25
F02071,Mumbai,Germany,16,High Engagers,27,1.0,1.0
F02072,Hyderabad,Croatia,35,Dormant / At-Risk,34,0.0,0.0
F02073,Bengaluru,Mexico,29,High Engagers,18,4.0,0.25
F02074,Pune,Brazil,26,Casual Followers,6,4.0,0.0
F02075,Mumbai,Brazil,16,Casual Followers,47,3.0,0.0
F02076,Bengaluru,USA,31,Casual Followers,11,4.0,0.0
F02077,Delhi,Argentina,31,Casual Followers,48,1.0,0.0
F02078,Mumbai,Argentina,20,High Engagers,32,3.0,0.3333333333333333
F02079,Mumbai,Brazil,25,Dormant / At-Risk,5,3.0,0.0
F02080,Chennai,Spain,16,Digital Browsers,7,7.0,0.0
F02081,Kolkata,Germany,27,Dormant / At-Risk,39,2.0,0.0
F02082,Chennai,Croatia,16,Super Fans,259,3.0,0.0
F02083,Hyderabad,Spain,18,High Engagers,142,4.0,0.5
F02084,Hyderabad,England,28,High Engagers,33,3.0,0.3333333333333333
F02085,Ahmedabad,Germany,21,Digital Browsers,31,4.0,0.0
F02086,Mumbai,England,20,High Engagers,96,3.0,0.6666666666666666
F02087,Bengaluru,Netherlands,32,Digital Browsers,166,4.0,0.0
F02088,Kolkata,England,30,Dormant / At-Risk,20,1.0,0.0
F02089,Hyderabad,Croatia,36,Digital Browsers,78,5.0,0.0
F02090,Hyderabad,India,23,Casual Followers,6,3.0,0.0
F02091,Kolkata,England,25,Digital Browsers,0,5.0,0.0
F02092,Delhi,Argentina,38,Casual Followers,40,3.0,0.0
F02093,Kolkata,Brazil,21,Digital Browsers,15,4.0,0.0
F02094,Delhi,France,19,Dormant / At-Risk,87,3.0,0.0
F02095,Hyderabad,Italy,26,Dormant / At-Risk,62,0.0,0.0
F02096,Delhi,Portugal,26,Dormant / At-Risk,147,2.0,0.0
F02097,Ahmedabad,Spain,26,Dormant / At-Risk,114,2.0,0.0
F02098,Kolkata,Germany,17,Digital Browsers,81,5.0,0.2
F02099,Mumbai,France,17,Digital Browsers,59,9.0,0.1111111111111111
F02100,Chennai,Germany,35,High Engagers,7,3.0,0.3333333333333333
F02101,Chennai,Brazil,29,Casual Followers,186,4.0,0.0
F02102,Bengaluru,Netherlands,26,Super Fans,284,3.0,0.0
F02103,Pune,Spain,24,Super Fans,611,4.0,0.0
F02104,Mumbai,India,26,High Engagers,72,2.0,0.5
F02105,Bengaluru,Spain,26,Digital Browsers,196,5.0,0.2
F02106,Mumbai,Argentina,25,Dormant / At-Risk,13,0.0,0.0
F02107,Bengaluru,Brazil,32,Digital Browsers,33,8.0,0.125
F02108,Chennai,Germany,47,Dormant / At-Risk,16,0.0,0.0
F02109,Mumbai,Brazil,23,Dormant / At-Risk,205,1.0,0.0
F02110,Hyderabad,Brazil,37,High Engagers,34,4.0,0.25
F02111,Ahmedabad,Germany,33,Dormant / At-Risk,0,3.0,0.0
F02112,Bengaluru,France,36,Digital Browsers,27,7.0,0.14285714285714285
F02113,Kolkata,Morocco,19,High Engagers,137,3.0,0.6666666666666666
F02114,Kolkata,Argentina,35,Casual Followers,66,4.0,0.0
F02115,Ahmedabad,England,19,Digital Browsers,50,7.0,0.0
F02116,Chennai,USA,30,Dormant / At-Risk,21,3.0,0.0
F02117,Chennai,Japan,18,Digital Browsers,43,6.0,0.16666666666666666
F02118,Kolkata,India,35,Digital Browsers,114,4.0,0.0
F02119,Hyderabad,Croatia,24,Casual Followers,47,3.0,0.0
F02120,Hyderabad,England,25,Casual Followers,60,3.0,0.0
F02121,Pune,Mexico,16,Super Fans,248,2.0,0.0
F02122,Pune,Morocco,27,Digital Browsers,35,6.0,0.0
F02123,Mumbai,Netherlands,29,High Engagers,12,4.0,0.25
F02124,Chennai,Portugal,36,Super Fans,345,1.0,0.0
F02125,Chennai,Argentina,16,Casual Followers,11,3.0,0.0
F02126,Delhi,Spain,34,Casual Followers,42,3.0,0.0
F02127,Bengaluru,Italy,33,Dormant / At-Risk,2,3.0,0.0
F02128,Mumbai,USA,32,High Engagers,109,3.0,0.3333333333333333
F02129,Hyderabad,France,16,Digital Browsers,18,6.0,0.16666666666666666
F02130,Ahmedabad,Brazil,27,Digital Browsers,11,6.0,0.0
F02131,Hyderabad,Spain,23,Dormant / At-Risk,16,2.0,0.0
F02132,Ahmedabad,England,35,Digital Browsers,21,4.0,0.0
F02133,Pune,Netherlands,46,Dormant / At-Risk,41,0.0,0.0
F02134,Kolkata,Brazil,26,Dormant / At-Risk,52,2.0,0.0
F02135,Chennai,France,23,Dormant / At-Risk,73,3.0,0.0
F02136,Chennai,Morocco,18,Digital Browsers,45,4.0,0.0
F02137,Kolkata,Portugal,35,Digital Browsers,13,4.0,0.0
F02138,Pune,Spain,26,Digital Browsers,9,6.0,0.16666666666666666
F02139,Chennai,Belgium,37,Digital Browsers,4,6.0,0.0
F02140,Pune,Mexico,18,High Engagers,10,4.0,0.25
F02141,Ahmedabad,India,39,Digital Browsers,27,5.0,0.0
F02142,Chennai,Brazil,42,Casual Followers,91,1.0,0.0
F02143,Delhi,Italy,38,Casual Followers,30,3.0,0.0
F02144,Delhi,France,27,Digital Browsers,30,4.0,0.0
F02145,Ahmedabad,Argentina,21,High Engagers,24,4.0,0.25
F02146,Hyderabad,Germany,18,Digital Browsers,54,5.0,0.0
F02147,Pune,Argentina,39,Casual Followers,42,3.0,0.0
F02148,Delhi,Brazil,35,Dormant / At-Risk,59,2.0,0.0
F02149,Delhi,Portugal,28,Casual Followers,23,3.0,0.0
F02150,Pune,France,34,Casual Followers,3,4.0,0.0
F02151,Pune,Spain,39,Digital Browsers,34,5.0,0.2
F02152,Hyderabad,Spain,27,Digital Browsers,43,4.0,0.0
F02153,Pune,Argentina,20,Dormant / At-Risk,18,3.0,0.0
F02154,Bengaluru,England,31,Dormant / At-Risk,6,3.0,0.0
F02155,Chennai,Spain,19,Digital Browsers,129,6.0,0.0
F02156,Kolkata,Netherlands,16,Digital Browsers,16,4.0,0.0
F02157,Delhi,France,33,Dormant / At-Risk,73,2.0,0.0
F02158,Hyderabad,Morocco,29,Casual Followers,105,4.0,0.0
F02159,Chennai,Morocco,33,Casual Followers,49,2.0,0.0
F02160,Ahmedabad,England,41,Casual Followers,1,2.0,0.0
F02161,Chennai,Italy,36,Casual Followers,107,2.0,0.0
F02162,Ahmedabad,Argentina,23,Dormant / At-Risk,193,3.0,0.0
F02163,Kolkata,England,31,Digital Browsers,41,8.0,0.125
F02164,Delhi,Netherlands,43,High Engagers,156,3.0,0.3333333333333333
F02165,Hyderabad,Brazil,16,Casual Followers,2,3.0,0.0
F02166,Pune,Brazil,38,Dormant / At-Risk,5,3.0,0.0
F02167,Bengaluru,France,16,Dormant / At-Risk,27,1.0,0.0
F02168,Hyderabad,Argentina,31,Digital Browsers,1,9.0,0.0
F02169,Ahmedabad,Brazil,35,Dormant / At-Risk,128,1.0,0.0
F02170,Ahmedabad,Mexico,26,Digital Browsers,65,5.0,0.0
F02171,Ahmedabad,Italy,28,Digital Browsers,24,7.0,0.0
F02172,Kolkata,Argentina,21,Casual Followers,51,3.0,0.0
F02173,Pune,Brazil,36,Dormant / At-Risk,141,3.0,0.0
F02174,Chennai,France,23,Digital Browsers,30,6.0,0.0
F02175,Bengaluru,Japan,21,Dormant / At-Risk,64,3.0,0.0
F02176,Pune,England,42,Digital Browsers,12,4.0,0.0
F02177,Chennai,England,40,Digital Browsers,7,5.0,0.0
F02178,Kolkata,Brazil,38,Digital Browsers,8,4.0,0.0
F02179,Delhi,Brazil,17,Casual Followers,17,2.0,0.0
F02180,Ahmedabad,Belgium,22,Dormant / At-Risk,31,2.0,0.0
F02181,Kolkata,Portugal,45,Dormant / At-Risk,10,3.0,0.0
F02182,Chennai,Italy,37,Dormant / At-Risk,49,0.0,0.0
F02183,Pune,USA,24,Digital Browsers,6,5.0,0.2
F02184,Ahmedabad,India,22,High Engagers,30,3.0,0.3333333333333333
F02185,Mumbai,Spain,43,Casual Followers,48,1.0,0.0
F02186,Pune,Italy,34,Casual Followers,125,2.0,0.0
F02187,Chennai,Germany,25,Dormant / At-Risk,30,1.0,0.0
F02188,Chennai,Italy,37,Dormant / At-Risk,34,2.0,0.0
F02189,Mumbai,Croatia,38,Dormant / At-Risk,33,4.0,0.0
F02190,Ahmedabad,Netherlands,32,Dormant / At-Risk,22,3.0,0.0
F02191,Bengaluru,Mexico,48,Digital Browsers,149,4.0,0.0
F02192,Mumbai,France,26,Digital Browsers,67,9.0,0.0
F02193,Chennai,Portugal,30,Digital Browsers,211,7.0,0.14285714285714285
F02194,Mumbai,Argentina,28,Super Fans,682,4.0,0.25
F02195,Chennai,Netherlands,16,Digital Browsers,94,4.0,0.0
F02196,Ahmedabad,Portugal,41,Dormant / At-Risk,21,1.0,0.0
F02197,Mumbai,Belgium,35,Casual Followers,125,1.0,0.0
F02198,Mumbai,Germany,16,Casual Followers,36,3.0,0.0
F02199,Delhi,Germany,43,Casual Followers,98,2.0,0.0
F02200,Hyderabad,Morocco,24,Digital Browsers,176,5.0,0.2
F02201,Mumbai,Germany,32,Casual Followers,9,3.0,0.0
F02202,Mumbai,Croatia,28,Casual Followers,28,1.0,0.0
F02203,Pune,Morocco,39,Casual Followers,60,2.0,0.0
F02204,Bengaluru,USA,16,Digital Browsers,22,4.0,0.0
F02205,Delhi,Mexico,27,Casual Followers,135,4.0,0.0
F02206,Delhi,England,25,Casual Followers,41,4.0,0.0
F02207,Chennai,Spain,25,Dormant / At-Risk,19,2.0,0.0
F02208,Chennai,India,20,Digital Browsers,27,5.0,0.0
F02209,Mumbai,Germany,32,Casual Followers,8,2.0,0.0
F02210,Chennai,Brazil,29,Digital Browsers,123,4.0,0.0
F02211,Delhi,Germany,24,Digital Browsers,41,5.0,0.0
F02212,Bengaluru,Croatia,42,High Engagers,75,4.0,0.25
F02213,Hyderabad,Japan,31,Casual Followers,7,4.0,0.0
F02214,Pune,Germany,28,Dormant / At-Risk,76,2.0,0.0
F02215,Delhi,Spain,22,Dormant / At-Risk,3,2.0,0.0
F02216,Kolkata,Portugal,24,Dormant / At-Risk,87,2.0,0.0
F02217,Hyderabad,France,16,Digital Browsers,109,4.0,0.0
F02218,Mumbai,Portugal,18,Dormant / At-Risk,27,3.0,0.0
F02219,Ahmedabad,England,37,Dormant / At-Risk,53,3.0,0.0
F02220,Pune,Germany,25,Digital Browsers,107,5.0,0.0
F02221,Delhi,Portugal,37,Digital Browsers,84,4.0,0.0
F02222,Kolkata,France,35,Digital Browsers,24,5.0,0.0
F02223,Bengaluru,England,41,High Engagers,193,2.0,0.5
F02224,Ahmedabad,Spain,36,Dormant / At-Risk,79,1.0,0.0
F02225,Delhi,Croatia,33,Dormant / At-Risk,139,2.0,0.0
F02226,Pune,Croatia,23,Super Fans,704,1.0,1.0
F02227,Delhi,Morocco,30,Dormant / At-Risk,36,4.0,0.0
F02228,Bengaluru,Portugal,22,Super Fans,669,2.0,0.5
F02229,Bengaluru,England,36,Dormant / At-Risk,78,3.0,0.0
F02230,Chennai,Brazil,32,Casual Followers,32,2.0,0.0
F02231,Bengaluru,Germany,29,Dormant / At-Risk,20,2.0,0.0
F02232,Mumbai,Japan,31,Casual Followers,46,4.0,0.0
F02233,Kolkata,England,24,Dormant / At-Risk,60,2.0,0.0
F02234,Pune,Brazil,38,Casual Followers,29,6.0,0.0
F02235,Mumbai,Japan,34,Casual Followers,1,3.0,0.0
F02236,Bengaluru,England,23,Dormant / At-Risk,26,3.0,0.0
F02237,Ahmedabad,Brazil,19,Super Fans,596,3.0,0.0
F02238,Mumbai,Spain,45,Dormant / At-Risk,12,0.0,0.0
F02239,Bengaluru,France,20,Dormant / At-Risk,4,0.0,0.0
F02240,Kolkata,France,25,Digital Browsers,69,6.0,0.0
F02241,Kolkata,Italy,30,Casual Followers,129,3.0,0.0
F02242,Mumbai,Spain,31,Dormant / At-Risk,139,0.0,0.0
F02243,Pune,Italy,37,Dormant / At-Risk,102,0.0,0.0
F02244,Hyderabad,Spain,27,Digital Browsers,43,6.0,0.16666666666666666
F02245,Hyderabad,France,20,Digital Browsers,16,4.0,0.0
F02246,Mumbai,England,27,Dormant / At-Risk,107,2.0,0.0
F02247,Pune,Argentina,26,Dormant / At-Risk,15,3.0,0.0
F02248,Kolkata,Germany,43,Dormant / At-Risk,37,3.0,0.0
F02249,Mumbai,France,24,Dormant / At-Risk,4,1.0,0.0
F02250,Chennai,Croatia,23,High Engagers,30,3.0,0.3333333333333333
F02251,Kolkata,Japan,39,Digital Browsers,26,4.0,0.0
F02252,Ahmedabad,England,45,Dormant / At-Risk,189,2.0,0.0
F02253,Kolkata,Argentina,29,Casual Followers,43,2.0,0.0
F02254,Kolkata,Germany,33,Digital Browsers,48,4.0,0.0
F02255,Delhi,Germany,33,Digital Browsers,55,7.0,0.0
F02256,Chennai,Mexico,20,Digital Browsers,114,4.0,0.0
F02257,Hyderabad,Germany,29,Digital Browsers,259,5.0,0.0
F02258,Mumbai,France,24,High Engagers,44,5.0,0.6
F02259,Pune,Argentina,21,High Engagers,5,2.0,0.5
F02260,Kolkata,India,35,Casual Followers,26,1.0,0.0
F02261,Ahmedabad,Mexico,27,Digital Browsers,13,7.0,0.2857142857142857
F02262,Hyderabad,Brazil,37,Digital Browsers,16,7.0,0.0
F02263,Mumbai,Morocco,21,High Engagers,34,3.0,0.3333333333333333
F02264,Kolkata,Germany,31,High Engagers,20,2.0,0.5
F02265,Chennai,France,27,Dormant / At-Risk,47,3.0,0.0
F02266,Bengaluru,Brazil,32,Casual Followers,33,2.0,0.0
F02267,Kolkata,Croatia,36,Digital Browsers,22,5.0,0.2
F02268,Delhi,Argentina,38,Dormant / At-Risk,51,4.0,0.0
F02269,Bengaluru,Germany,37,Dormant / At-Risk,66,2.0,0.0
F02270,Kolkata,Portugal,20,Digital Browsers,3,5.0,0.0
F02271,Bengaluru,Brazil,27,Dormant / At-Risk,51,2.0,0.0
F02272,Kolkata,England,37,Dormant / At-Risk,141,4.0,0.0
F02273,Bengaluru,Netherlands,31,High Engagers,100,3.0,0.3333333333333333
F02274,Chennai,Japan,28,Digital Browsers,42,5.0,0.0
F02275,Mumbai,Netherlands,21,Dormant / At-Risk,11,2.0,0.0
F02276,Chennai,Germany,30,Digital Browsers,201,6.0,0.16666666666666666
F02277,Kolkata,Croatia,25,Dormant / At-Risk,15,3.0,0.0
F02278,Mumbai,USA,34,Casual Followers,45,5.0,0.0
